instance_id,design,quality_class,center_x_mm,center_y_mm,center_z_mm,scale_mm
T40ID50R0_00192,T40ID50,R0,0.0109,0.1524,0.0000,52.8879
T40ID50R0_00193,T40ID50,R0,0.0100,0.1457,0.0000,52.8859
T40ID50R0_00194,T40ID50,R0,0.0097,0.1408,0.0000,52.8807
T40ID50R0_00195,T40ID50,R0,0.0089,0.1335,0.0000,52.8685
T40ID50R0_00196,T40ID50,R0,0.0084,0.1307,0.0000,52.8714
T40ID50R0_00197,T40ID50,R0,0.0077,0.1220,0.0000,52.8526
T40ID50R0_00198,T40ID50,R0,0.0095,0.1389,0.0000,52.8804
T40ID50R0_00199,T40ID50,R0,0.0095,0.1387,0.0000,52.8808
T40ID50R0_00200,T40ID50,R0,0.0079,0.1229,0.0000,52.8618
T40ID50R0_00201,T40ID50,R0,0.0075,0.1196,0.0000,52.8565
T40ID50R0_00202,T40ID50,R0,0.0072,0.1155,0.0000,52.8525
T40ID50R0_00203,T40ID50,R0,0.0081,0.1268,0.0000,52.8611
T40ID50R0_00204,T40ID50,R0,0.0084,0.1308,0.0000,52.8786
T40ID50R0_00205,T40ID50,R0,0.0083,0.1274,0.0000,52.8663
T40ID50R0_00206,T40ID50,R0,0.0114,0.1579,0.0000,52.8925
T40ID50R0_00207,T40ID50,R0,0.0066,0.1095,0.0000,52.8410
T40ID50R0_00208,T40ID50,R0,0.0103,0.1457,0.0000,52.8824
T40ID50R0_00209,T40ID50,R0,0.0082,0.1278,0.0000,52.8709
T40ID50R0_00210,T40ID50,R0,0.0093,0.1375,0.0000,52.8786
T40ID50R0_00211,T40ID50,R0,0.0087,0.1321,0.0000,52.8693
T40ID50R0_00212,T40ID50,R0,0.0099,0.1438,0.0000,52.8761
T40ID50R0_00213,T40ID50,R0,0.0101,0.1463,0.0000,52.8866
T40ID50R0_00214,T40ID50,R0,0.0111,0.1549,0.0000,52.8922
T40ID50R0_00215,T40ID50,R0,0.0093,0.1389,0.0000,52.8730
T40ID50R0_00216,T40ID50,R0,0.0083,0.1285,0.0000,52.8607
T40ID50R0_00217,T40ID50,R0,0.0096,0.1413,0.0000,52.8829
T40ID50R0_00218,T40ID50,R0,0.0081,0.1251,0.0000,52.8614
T40ID50R0_00219,T40ID50,R0,0.0110,0.1527,0.0000,52.8926
T40ID50R0_00220,T40ID50,R0,0.0082,0.1250,0.0000,52.8623
T40ID50R0_00221,T40ID50,R0,0.0092,0.1388,0.0000,52.8644
T40ID50R0_00222,T40ID50,R0,0.0099,0.1432,0.0000,52.8837
T40ID50R0_00223,T40ID50,R0,0.0092,0.1377,0.0000,52.8741
T40ID50R0_00224,T40ID50,R0,0.0060,0.1032,0.0000,52.8423
T40ID50R0_00225,T40ID50,R0,0.0100,0.1460,0.0000,52.8818
T40ID50R0_00226,T40ID50,R0,0.0077,0.1201,0.0000,52.8617
T40ID50R0_00227,T40ID50,R0,0.0102,0.1455,0.0000,52.8804
T40ID50R0_00228,T40ID50,R0,0.0100,0.1448,0.0000,52.8872
T40ID50R0_00229,T40ID50,R0,0.0088,0.1345,0.0000,52.8712
T40ID50R0_00230,T40ID50,R0,0.0073,0.1171,0.0000,52.8578
T40ID50R0_00231,T40ID50,R0,0.0083,0.1289,0.0000,52.8696
T40ID50R0_00232,T40ID50,R0,0.0079,0.1242,0.0000,52.8583
T40ID50R0_00233,T40ID50,R0,0.0099,0.1450,0.0000,52.8757
T40ID50R0_00234,T40ID50,R0,0.0090,0.1353,0.0000,52.8707
T40ID50R0_00235,T40ID50,R0,0.0098,0.1413,0.0000,52.8802
T40ID50R0_00236,T40ID50,R0,0.0101,0.1455,0.0000,52.8760
T40ID50R0_00237,T40ID50,R0,0.0087,0.1314,0.0000,52.8680
T40ID50R0_00238,T40ID50,R0,0.0104,0.1501,0.0000,52.8895
T40ID50R0_00239,T40ID50,R0,0.0065,0.1086,0.0000,52.8549
T40ID50R0_00240,T40ID50,R0,0.0079,0.1241,0.0000,52.8521
T40ID50R0_00241,T40ID50,R0,0.0068,0.1116,0.0000,52.8459
T40ID50R0_00242,T40ID50,R0,0.0103,0.1479,0.0000,52.8837
T40ID50R0_00243,T40ID50,R0,0.0079,0.1241,0.0000,52.8568
T40ID50R0_00244,T40ID50,R0,0.0080,0.1241,0.0000,52.8638
T40ID50R0_00245,T40ID50,R0,0.0093,0.1373,0.0000,52.8705
T40ID50R0_00246,T40ID50,R0,0.0086,0.1300,0.0000,52.8559
T40ID50R0_00247,T40ID50,R0,0.0106,0.1507,0.0000,52.8936
T40ID50R0_00248,T40ID50,R0,0.0080,0.1261,0.0000,52.8687
T40ID50R0_00249,T40ID50,R0,0.0108,0.1503,0.0000,52.8865
T40ID50R0_00250,T40ID50,R0,0.0068,0.1102,0.0000,52.8424
T40ID50R0_00251,T40ID50,R0,0.0087,0.1304,0.0000,52.8608
T40ID50R0_00252,T40ID50,R0,0.0080,0.1262,0.0000,52.8634
T40ID50R0_00253,T40ID50,R0,0.0087,0.1328,0.0000,52.8668
T40ID50R0_00254,T40ID50,R0,0.0105,0.1485,0.0000,52.8869
T40ID50R0_00255,T40ID50,R0,0.0099,0.1429,0.0000,52.8813
T40ID50R0_00256,T40ID50,R0,0.0113,0.1569,0.0000,52.9029
T40ID50R0_00257,T40ID50,R0,0.0086,0.1296,0.0000,52.8659
T40ID50R0_00258,T40ID50,R0,0.0092,0.1351,0.0000,52.8693
T40ID50R0_00259,T40ID50,R0,0.0088,0.1306,0.0000,52.8630
T40ID50R0_00260,T40ID50,R0,0.0084,0.1301,0.0000,52.8658
T40ID50R0_00261,T40ID50,R0,0.0088,0.1332,0.0000,52.8657
T40ID50R0_00262,T40ID50,R0,0.0079,0.1217,0.0000,52.8616
T40ID50R0_00263,T40ID50,R0,0.0087,0.1300,0.0000,52.8755
T40ID50R0_00264,T40ID50,R0,0.0102,0.1477,0.0000,52.8827
T40ID50R0_00265,T40ID50,R0,0.0081,0.1233,0.0000,52.8593
T40ID50R0_00266,T40ID50,R0,0.0107,0.1516,0.0000,52.8843
T40ID50R0_00267,T40ID50,R0,0.0088,0.1320,0.0000,52.8660
T40ID50R0_00268,T40ID50,R0,0.0084,0.1279,0.0000,52.8666
T40ID50R0_00269,T40ID50,R0,0.0070,0.1138,0.0000,52.8538
T40ID50R0_00270,T40ID50,R0,0.0107,0.1524,0.0000,52.8978
T40ID50R0_00271,T40ID50,R0,0.0086,0.1301,0.0000,52.8786
T40ID50R0_00272,T40ID50,R0,0.0090,0.1368,0.0000,52.8767
T40ID50R0_00273,T40ID50,R0,0.0089,0.1319,0.0000,52.8680
T40ID50R0_00274,T40ID50,R0,0.0072,0.1147,0.0000,52.8473
T40ID50R0_00275,T40ID50,R0,0.0104,0.1488,0.0000,52.8852
T40ID50R0_00276,T40ID50,R0,0.0087,0.1318,0.0000,52.8727
T40ID50R0_00277,T40ID50,R0,0.0075,0.1202,0.0000,52.8603
T40ID50R0_00278,T40ID50,R0,0.0080,0.1258,0.0000,52.8706
T40ID50R0_00279,T40ID50,R0,0.0078,0.1206,0.0000,52.8607
T40ID50R0_00280,T40ID50,R0,0.0066,0.1101,0.0000,52.8441
T40ID50R0_00281,T40ID50,R0,0.0065,0.1082,0.0000,52.8458
T40ID50R0_00282,T40ID50,R0,0.0075,0.1208,0.0000,52.8602
T40ID50R0_00283,T40ID50,R0,0.0098,0.1430,0.0000,52.8788
T40ID50R0_00284,T40ID50,R0,0.0069,0.1125,0.0000,52.8392
T40ID50R0_00285,T40ID50,R0,0.0106,0.1506,0.0000,52.8832
T40ID50R0_00286,T40ID50,R0,0.0104,0.1506,0.0000,52.8909
T40ID50R0_00287,T40ID50,R0,0.0099,0.1459,0.0000,52.8878
T40ID50R0_00288,T40ID50,R0,0.0122,0.1643,0.0000,52.9008
T40ID50R0_00289,T40ID50,R0,0.0074,0.1192,0.0000,52.8593
T40ID50R0_00290,T40ID50,R0,0.0096,0.1400,0.0000,52.8828
T40ID50R0_00291,T40ID50,R0,0.0082,0.1268,0.0000,52.8598
T40ID50R0_00292,T40ID50,R0,0.0075,0.1218,0.0000,52.8622
T40ID50R0_00293,T40ID50,R0,0.0084,0.1294,0.0000,52.8696
T40ID50R0_00294,T40ID50,R0,0.0064,0.1047,0.0000,52.8385
T40ID50R0_00295,T40ID50,R0,0.0078,0.1227,0.0000,52.8608
T40ID50R0_00296,T40ID50,R0,0.0068,0.1094,0.0000,52.8496
T40ID50R0_00297,T40ID50,R0,0.0096,0.1413,0.0000,52.8765
T40ID50R0_00298,T40ID50,R0,0.0077,0.1213,0.0000,52.8608
T40ID50R0_00299,T40ID50,R0,0.0062,0.1057,0.0000,52.8370
T40ID50R0_00300,T40ID50,R0,0.0103,0.1480,0.0000,52.8876
T40ID50R0_00301,T40ID50,R0,0.0090,0.1351,0.0000,52.8635
T40ID50R0_00302,T40ID50,R0,0.0064,0.1074,0.0000,52.8387
T40ID50R0_00303,T40ID50,R0,0.0107,0.1489,0.0000,52.8866
T40ID50R0_00304,T40ID50,R0,0.0102,0.1474,0.0000,52.8898
T40ID50R0_00305,T40ID50,R0,0.0070,0.1147,0.0000,52.8477
T40ID50R0_00306,T40ID50,R0,0.0097,0.1411,0.0000,52.8754
T40ID50R0_00307,T40ID50,R0,0.0073,0.1167,0.0000,52.8574
T40ID50R0_00308,T40ID50,R0,0.0100,0.1443,0.0000,52.8790
T40ID50R0_00309,T40ID50,R0,0.0111,0.1547,0.0000,52.8922
T40ID50R0_00310,T40ID50,R0,0.0084,0.1286,0.0000,52.8607
T40ID50R0_00311,T40ID50,R0,0.0084,0.1295,0.0000,52.8654
T40ID50R0_00312,T40ID50,R0,0.0094,0.1374,0.0000,52.8758
T40ID50R0_00313,T40ID50,R0,0.0089,0.1336,0.0000,52.8635
T40ID50R0_00314,T40ID50,R0,0.0084,0.1285,0.0000,52.8586
T40ID50R0_00315,T40ID50,R0,0.0090,0.1354,0.0000,52.8681
T40ID50R0_00316,T40ID50,R0,0.0094,0.1398,0.0000,52.8768
T40ID50R0_00317,T40ID50,R0,0.0089,0.1329,0.0000,52.8723
T40ID50R0_00318,T40ID50,R0,0.0072,0.1172,0.0000,52.8576
T40ID50R0_00319,T40ID50,R0,0.0089,0.1322,0.0000,52.8690
T40ID50R0_00320,T40ID50,R0,0.0090,0.1358,0.0000,52.8752
T40ID50R0_00321,T40ID50,R0,0.0097,0.1414,0.0000,52.8723
T40ID50R0_00322,T40ID50,R0,0.0094,0.1394,0.0000,52.8714
T40ID50R0_00323,T40ID50,R0,0.0093,0.1388,0.0000,52.8778
T40ID50R0_00324,T40ID50,R0,0.0066,0.1091,0.0000,52.8439
T40ID50R0_00325,T40ID50,R0,0.0093,0.1373,0.0000,52.8704
T40ID50R0_00326,T40ID50,R0,0.0087,0.1307,0.0000,52.8667
T40ID50R0_00327,T40ID50,R0,0.0087,0.1301,0.0000,52.8690
T40ID50R0_00328,T40ID50,R0,0.0093,0.1377,0.0000,52.8738
T40ID50R0_00329,T40ID50,R0,0.0093,0.1374,0.0000,52.8762
T40ID50R0_00330,T40ID50,R0,0.0088,0.1324,0.0000,52.8702
T40ID50R0_00331,T40ID50,R0,0.0086,0.1297,0.0000,52.8668
T40ID50R0_00332,T40ID50,R0,0.0095,0.1385,0.0000,52.8708
T40ID50R0_00333,T40ID50,R0,0.0088,0.1332,0.0000,52.8744
T40ID50R0_00334,T40ID50,R0,0.0099,0.1435,0.0000,52.8794
T40ID50R0_00335,T40ID50,R0,0.0092,0.1387,0.0000,52.8735
T40ID50R0_00336,T40ID50,R0,0.0100,0.1449,0.0000,52.8940
T40ID50R0_00337,T40ID50,R0,0.0108,0.1530,0.0000,52.8885
T40ID50R0_00338,T40ID50,R0,0.0088,0.1341,0.0000,52.8659
T40ID50R0_00339,T40ID50,R0,0.0097,0.1422,0.0000,52.8781
T40ID50R0_00340,T40ID50,R0,0.0079,0.1240,0.0000,52.8566
T40ID50R0_00341,T40ID50,R0,0.0076,0.1209,0.0000,52.8554
T40ID50R0_00342,T40ID50,R0,0.0076,0.1222,0.0000,52.8555
T40ID50R0_00343,T40ID50,R0,0.0074,0.1207,0.0000,52.8624
T40ID50R0_00344,T40ID50,R0,0.0076,0.1194,0.0000,52.8521
T40ID50R0_00345,T40ID50,R0,0.0080,0.1235,0.0000,52.8643
T40ID50R0_00346,T40ID50,R0,0.0078,0.1224,0.0000,52.8656
T40ID50R0_00347,T40ID50,R0,0.0099,0.1440,0.0000,52.8835
T40ID50R0_00348,T40ID50,R0,0.0099,0.1434,0.0000,52.8770
T40ID50R0_00349,T40ID50,R0,0.0078,0.1223,0.0000,52.8626
T40ID50R0_00350,T40ID50,R0,0.0085,0.1281,0.0000,52.8647
T40ID50R0_00351,T40ID50,R0,0.0104,0.1467,0.0000,52.8797
T40ID50R0_00352,T40ID50,R0,0.0073,0.1187,0.0000,52.8580
T40ID50R0_00353,T40ID50,R0,0.0061,0.1045,0.0000,52.8426
T40ID50R0_00354,T40ID50,R0,0.0083,0.1275,0.0000,52.8708
T40ID50R0_00355,T40ID50,R0,0.0097,0.1432,0.0000,52.8808
T40ID50R0_00356,T40ID50,R0,0.0070,0.1144,0.0000,52.8561
T40ID50R0_00357,T40ID50,R0,0.0103,0.1473,0.0000,52.8814
T40ID50R0_00358,T40ID50,R0,0.0079,0.1226,0.0000,52.8556
T40ID50R0_00359,T40ID50,R0,0.0079,0.1271,0.0000,52.8673
T40ID50R0_00360,T40ID50,R0,0.0082,0.1269,0.0000,52.8762
T40ID50R0_00361,T40ID50,R0,0.0082,0.1266,0.0000,52.8576
T40ID50R0_00362,T40ID50,R0,0.0084,0.1274,0.0000,52.8667
T40ID50R0_00363,T40ID50,R0,0.0071,0.1158,0.0000,52.8472
T40ID50R0_00364,T40ID50,R0,0.0074,0.1172,0.0000,52.8551
T40ID50R0_00365,T40ID50,R0,0.0064,0.1068,0.0000,52.8464
T40ID50R0_00366,T40ID50,R0,0.0125,0.1666,0.0000,52.9053
T40ID50R0_00367,T40ID50,R0,0.0055,0.0951,0.0000,52.8364
T40ID50R0_00368,T40ID50,R0,0.0082,0.1279,0.0000,52.8616
T40ID50R0_00369,T40ID50,R0,0.0084,0.1297,0.0000,52.8682
T40ID50R0_00370,T40ID50,R0,0.0114,0.1577,0.0000,52.9023
T40ID50R0_00371,T40ID50,R0,0.0085,0.1322,0.0000,52.8819
T40ID50R0_00372,T40ID50,R0,0.0095,0.1394,0.0000,52.8771
T40ID50R0_00373,T40ID50,R0,0.0083,0.1295,0.0000,52.8635
T40ID50R0_00374,T40ID50,R0,0.0086,0.1294,0.0000,52.8636
T40ID50R0_00375,T40ID50,R0,0.0089,0.1350,0.0000,52.8698
T40ID50R0_00376,T40ID50,R0,0.0055,0.0972,0.0000,52.8387
T40ID50R0_00377,T40ID50,R0,0.0076,0.1195,0.0000,52.8455
T40ID50R0_00378,T40ID50,R0,0.0091,0.1359,0.0000,52.8696
T40ID50R0_00379,T40ID50,R0,0.0069,0.1125,0.0000,52.8501
T40ID50R0_00380,T40ID50,R0,0.0089,0.1343,0.0000,52.8686
T40ID50R0_00381,T40ID50,R0,0.0081,0.1257,0.0000,52.8700
T40ID50R0_00382,T40ID50,R0,0.0078,0.1221,0.0000,52.8619
T40ID50R0_00383,T40ID50,R0,0.0089,0.1350,0.0000,52.8828
T40ID50R0_00384,T40ID50,R0,0.0081,0.1255,0.0000,52.8587
T40ID50R0_00385,T40ID50,R0,0.0099,0.1423,0.0000,52.8784
T40ID50R0_00386,T40ID50,R0,0.0100,0.1442,0.0000,52.8832
T40ID50R0_00387,T40ID50,R0,0.0071,0.1150,0.0000,52.8540
T40ID50R0_00388,T40ID50,R0,0.0081,0.1258,0.0000,52.8736
T40ID50R0_00389,T40ID50,R0,0.0092,0.1388,0.0000,52.8777
T40ID50R0_00390,T40ID50,R0,0.0098,0.1406,0.0000,52.8805
T40ID50R0_00391,T40ID50,R0,0.0079,0.1243,0.0000,52.8626
T40ID50R0_00392,T40ID50,R0,0.0085,0.1267,0.0000,52.8694
T40ID50R0_00393,T40ID50,R0,0.0092,0.1381,0.0000,52.8723
T40ID50R0_00394,T40ID50,R0,0.0089,0.1358,0.0000,52.8781
T40ID50R0_00395,T40ID50,R0,0.0103,0.1461,0.0000,52.8858
T40ID50R0_00396,T40ID50,R0,0.0073,0.1170,0.0000,52.8532
T40ID50R0_00397,T40ID50,R0,0.0065,0.1078,0.0000,52.8416
T40ID50R0_00398,T40ID50,R0,0.0074,0.1204,0.0000,52.8653
T40ID50R0_00399,T40ID50,R0,0.0082,0.1290,0.0000,52.8652
T40ID50R0_00400,T40ID50,R0,0.0074,0.1205,0.0000,52.8426
T40ID50R0_00401,T40ID50,R0,0.0106,0.1527,0.0000,52.8877
T40ID50R0_00402,T40ID50,R0,0.0080,0.1241,0.0000,52.8620
T40ID50R0_00403,T40ID50,R0,0.0065,0.1081,0.0000,52.8422
T40ID50R0_00404,T40ID50,R0,0.0080,0.1264,0.0000,52.8559
T40ID50R0_00405,T40ID50,R0,0.0106,0.1498,0.0000,52.8805
T40ID50R0_00406,T40ID50,R0,0.0069,0.1137,0.0000,52.8486
T40ID50R0_00407,T40ID50,R0,0.0080,0.1229,0.0000,52.8600
T40ID50R0_00408,T40ID50,R0,0.0076,0.1213,0.0000,52.8524
T40ID50R0_00409,T40ID50,R0,0.0099,0.1440,0.0000,52.8771
T40ID50R0_00410,T40ID50,R0,0.0075,0.1194,0.0000,52.8588
T40ID50R0_00411,T40ID50,R0,0.0106,0.1497,0.0000,52.8886
T40ID50R0_00412,T40ID50,R0,0.0094,0.1379,0.0000,52.8788
T40ID50R0_00413,T40ID50,R0,0.0099,0.1434,0.0000,52.8802
T40ID50R0_00414,T40ID50,R0,0.0076,0.1216,0.0000,52.8631
T40ID50R0_00415,T40ID50,R0,0.0087,0.1325,0.0000,52.8697
T40ID50R0_00416,T40ID50,R0,0.0094,0.1402,0.0000,52.8750
T40ID50R0_00417,T40ID50,R0,0.0069,0.1124,0.0000,52.8517
T40ID50R0_00418,T40ID50,R0,0.0076,0.1209,0.0000,52.8580
T40ID50R0_00419,T40ID50,R0,0.0079,0.1247,0.0000,52.8657
T40ID50R0_00420,T40ID50,R0,0.0076,0.1186,0.0000,52.8511
T40ID50R0_00421,T40ID50,R0,0.0079,0.1231,0.0000,52.8578
T40ID50R0_00422,T40ID50,R0,0.0068,0.1111,0.0000,52.8536
T40ID50R0_00423,T40ID50,R0,0.0075,0.1212,0.0000,52.8577
T40ID50R0_00424,T40ID50,R0,0.0083,0.1261,0.0000,52.8564
T40ID50R0_00425,T40ID50,R0,0.0074,0.1182,0.0000,52.8562
T40ID50R0_00426,T40ID50,R0,0.0121,0.1630,0.0000,52.9015
T40ID50R0_00427,T40ID50,R0,0.0121,0.1622,0.0000,52.9008
T40ID50R0_00428,T40ID50,R0,0.0093,0.1393,0.0000,52.8754
T40ID50R0_00429,T40ID50,R0,0.0074,0.1183,0.0000,52.8539
T40ID50R0_00430,T40ID50,R0,0.0111,0.1545,0.0000,52.8927
T40ID50R0_00431,T40ID50,R0,0.0074,0.1195,0.0000,52.8538
T40ID50R0_00432,T40ID50,R0,0.0072,0.1167,0.0000,52.8488
T40ID50R0_00433,T40ID50,R0,0.0085,0.1294,0.0000,52.8692
T40ID50R0_00434,T40ID50,R0,0.0124,0.1669,0.0000,52.9064
T40ID50R0_00435,T40ID50,R0,0.0095,0.1417,0.0000,52.8778
T40ID50R0_00436,T40ID50,R0,0.0104,0.1478,0.0000,52.8842
T40ID50R0_00437,T40ID50,R0,0.0087,0.1329,0.0000,52.8753
T40ID50R0_00438,T40ID50,R0,0.0109,0.1540,0.0000,52.8999
T40ID50R0_00439,T40ID50,R0,0.0085,0.1301,0.0000,52.8631
T40ID50R0_00440,T40ID50,R0,0.0077,0.1201,0.0000,52.8586
T40ID50R0_00441,T40ID50,R0,0.0066,0.1088,0.0000,52.8476
T40ID50R0_00442,T40ID50,R0,0.0067,0.1102,0.0000,52.8461
T40ID50R0_00443,T40ID50,R0,0.0074,0.1168,0.0000,52.8528
T40ID50R0_00444,T40ID50,R0,0.0080,0.1254,0.0000,52.8654
T40ID50R0_00445,T40ID50,R0,0.0092,0.1373,0.0000,52.8797
T40ID50R0_00446,T40ID50,R0,0.0108,0.1515,0.0000,52.8917
T40ID50R0_00447,T40ID50,R0,0.0087,0.1326,0.0000,52.8733
T40ID50R0_00448,T40ID50,R0,0.0078,0.1216,0.0000,52.8656
T40ID50R0_00449,T40ID50,R0,0.0090,0.1343,0.0000,52.8687
T40ID50R0_00450,T40ID50,R0,0.0083,0.1266,0.0000,52.8608
T40ID50R0_00451,T40ID50,R0,0.0090,0.1348,0.0000,52.8716
T40ID50R0_00452,T40ID50,R0,0.0086,0.1300,0.0000,52.8710
T40ID50R0_00453,T40ID50,R0,0.0086,0.1310,0.0000,52.8726
T40ID50R0_00454,T40ID50,R0,0.0094,0.1374,0.0000,52.8729
T40ID50R0_00455,T40ID50,R0,0.0093,0.1383,0.0000,52.8817
T40ID50R0_00456,T40ID50,R0,0.0091,0.1362,0.0000,52.8674
T40ID50R0_00457,T40ID50,R0,0.0074,0.1162,0.0000,52.8588
T40ID50R0_00458,T40ID50,R0,0.0097,0.1431,0.0000,52.8784
T40ID50R0_00459,T40ID50,R0,0.0088,0.1328,0.0000,52.8670
T40ID50R0_00460,T40ID50,R0,0.0101,0.1456,0.0000,52.8746
T40ID50R0_00461,T40ID50,R0,0.0089,0.1352,0.0000,52.8743
T40ID50R0_00462,T40ID50,R0,0.0094,0.1403,0.0000,52.8774
T40ID50R0_00463,T40ID50,R0,0.0082,0.1279,0.0000,52.8610
T40ID50R0_00464,T40ID50,R0,0.0089,0.1325,0.0000,52.8696
T40ID50R0_00465,T40ID50,R0,0.0100,0.1459,0.0000,52.8821
T40ID50R0_00466,T40ID50,R0,0.0101,0.1461,0.0000,52.8860
T40ID50R0_00467,T40ID50,R0,0.0104,0.1496,0.0000,52.8891
T40ID50R0_00468,T40ID50,R0,0.0063,0.1040,0.0000,52.8446
T40ID50R0_00469,T40ID50,R0,0.0101,0.1454,0.0000,52.8770
T40ID50R0_00470,T40ID50,R0,0.0093,0.1372,0.0000,52.8689
T40ID50R0_00471,T40ID50,R0,0.0088,0.1334,0.0000,52.8740
T40ID50R0_00472,T40ID50,R0,0.0095,0.1391,0.0000,52.8738
T40ID50R0_00473,T40ID50,R0,0.0085,0.1292,0.0000,52.8694
T40ID50R0_00474,T40ID50,R0,0.0114,0.1568,0.0000,52.8972
T40ID50R0_00475,T40ID50,R0,0.0094,0.1372,0.0000,52.8764
T40ID50R0_00476,T40ID50,R0,0.0092,0.1363,0.0000,52.8761
T40ID50R0_00477,T40ID50,R0,0.0076,0.1192,0.0000,52.8596
T40ID50R0_00478,T40ID50,R0,0.0088,0.1330,0.0000,52.8642
T40ID50R0_00479,T40ID50,R0,0.0104,0.1490,0.0000,52.8865
T40ID50R0_00480,T40ID50,R0,0.0100,0.1438,0.0000,52.8797
T40ID50R0_00481,T40ID50,R0,0.0086,0.1315,0.0000,52.8689
T40ID50R0_00482,T40ID50,R0,0.0074,0.1179,0.0000,52.8528
T40ID50R0_00483,T40ID50,R0,0.0081,0.1275,0.0000,52.8644
T40ID50R0_00484,T40ID50,R0,0.0094,0.1371,0.0000,52.8722
T40ID50R0_00485,T40ID50,R0,0.0084,0.1279,0.0000,52.8641
T40ID50R0_00486,T40ID50,R0,0.0081,0.1268,0.0000,52.8682
T40ID50R0_00487,T40ID50,R0,0.0100,0.1433,0.0000,52.8815
T40ID50R0_00488,T40ID50,R0,0.0063,0.1046,0.0000,52.8445
T40ID50R0_00489,T40ID50,R0,0.0055,0.0970,0.0000,52.8337
T40ID50R0_00490,T40ID50,R0,0.0085,0.1297,0.0000,52.8692
T40ID50R0_00491,T40ID50,R0,0.0072,0.1167,0.0000,52.8497
T40ID50R0_00492,T40ID50,R0,0.0097,0.1413,0.0000,52.8775
T40ID50R0_00493,T40ID50,R0,0.0084,0.1285,0.0000,52.8687
T40ID50R0_00494,T40ID50,R0,0.0084,0.1284,0.0000,52.8642
T40ID50R0_00495,T40ID50,R0,0.0102,0.1456,0.0000,52.8819
T40ID50R0_00496,T40ID50,R0,0.0084,0.1277,0.0000,52.8627
T40ID50R0_00497,T40ID50,R0,0.0090,0.1363,0.0000,52.8750
T40ID50R0_00498,T40ID50,R0,0.0092,0.1377,0.0000,52.8806
T40ID50R0_00499,T40ID50,R0,0.0076,0.1178,0.0000,52.8536
T40ID50R0_00500,T40ID50,R0,0.0105,0.1486,0.0000,52.8864
T40ID50W0_00001,T40ID50,W0,-0.0246,-0.3126,0.0000,53.0425
T40ID50W0_00002,T40ID50,W0,-0.0243,-0.3082,0.0000,53.0451
T40ID50W0_00003,T40ID50,W0,-0.0141,-0.1794,0.0000,52.9126
T40ID50W0_00004,T40ID50,W0,-0.0071,-0.0897,0.0000,52.8311
T40ID50W0_00005,T40ID50,W0,-0.0065,-0.0832,0.0000,52.8260
T40ID50W0_00006,T40ID50,W0,-0.0041,-0.0524,0.0000,52.7832
T40ID50W0_00007,T40ID50,W0,-0.0170,-0.2156,0.0000,52.9542
T40ID50W0_00008,T40ID50,W0,-0.0129,-0.1633,0.0000,52.9077
T40ID50W0_00009,T40ID50,W0,-0.0186,-0.2359,0.0000,52.9599
T40ID50W0_00010,T40ID50,W0,-0.0003,-0.0044,0.0000,52.7424
T40ID50W0_00011,T40ID50,W0,-0.0168,-0.2138,0.0000,52.9472
T40ID50W0_00012,T40ID50,W0,-0.0024,-0.0301,0.0000,52.7637
T40ID50W0_00013,T40ID50,W0,-0.0014,-0.0173,0.0000,52.7579
T40ID50W0_00014,T40ID50,W0,-0.0094,-0.1195,0.0000,52.8552
T40ID50W0_00015,T40ID50,W0,-0.0122,-0.1550,0.0000,52.8922
T40ID50W0_00016,T40ID50,W0,-0.0053,-0.0674,0.0000,52.8049
T40ID50W0_00017,T40ID50,W0,-0.0127,-0.1615,0.0000,52.8941
T40ID50W0_00018,T40ID50,W0,-0.0013,-0.0170,0.0000,52.7523
T40ID50W0_00019,T40ID50,W0,-0.0055,-0.0702,0.0000,52.7975
T40ID50W0_00020,T40ID50,W0,-0.0100,-0.1265,0.0000,52.8656
T40ID50W0_00021,T40ID50,W0,-0.0095,-0.1211,0.0000,52.8468
T40ID50W0_00022,T40ID50,W0,-0.0265,-0.3367,0.0000,53.0747
T40ID50W0_00023,T40ID50,W0,-0.0058,-0.0738,0.0000,52.8111
T40ID50W0_00024,T40ID50,W0,-0.0162,-0.2057,0.0000,52.9428
T40ID50W0_00025,T40ID50,W0,-0.0016,-0.0204,0.0000,52.7582
T40ID50W0_00026,T40ID50,W0,-0.0206,-0.2620,0.0000,52.9977
T40ID50W0_00027,T40ID50,W0,-0.0224,-0.2848,0.0000,53.0196
T40ID50W0_00028,T40ID50,W0,-0.0184,-0.2336,0.0000,52.9715
T40ID50W0_00029,T40ID50,W0,-0.0247,-0.3142,0.0000,53.0482
T40ID50W0_00030,T40ID50,W0,-0.0202,-0.2564,0.0000,52.9912
T40ID50W0_00031,T40ID50,W0,-0.0202,-0.2569,0.0000,52.9839
T40ID50W0_00032,T40ID50,W0,-0.0060,-0.0766,0.0000,52.8250
T40ID50W0_00033,T40ID50,W0,-0.0213,-0.2701,0.0000,53.0073
T40ID50W0_00034,T40ID50,W0,-0.0003,-0.0042,0.0000,52.7398
T40ID50W0_00035,T40ID50,W0,-0.0163,-0.2077,0.0000,52.9408
T40ID50W0_00036,T40ID50,W0,-0.0037,-0.0468,0.0000,52.7800
T40ID50W0_00037,T40ID50,W0,-0.0274,-0.3485,0.0000,53.0889
T40ID50W0_00038,T40ID50,W0,-0.0154,-0.1952,0.0000,52.9212
